Soil Texture,Soil pH,Organic Carbon (%),Total Nitrogen (%),Available Phosphorus (ppm),Exchangeable Potassium (cmol/kg),Cation Exchange Capacity (cmol/kg),Soil Moisture (%),Bulk Density (g/cm³),Electrical Conductivity (dS/m),Soil Respiration CO₂ (mg/kg/day)
Sandy Loam,6.432267109854039,0.7453062726026305,0.043982044222247565,4.158761808225893,0.36260258805149037,0.9213246310805361,27.780435597013838,1.426906996005808,0.03470071272775076,37.587187429307086
Sandy Loam,6.520258461406377,1.9013971554680495,0.12058780571123541,8.013367006579946,0.44967040796726465,23.485590197297448,24.97447969773757,1.4966873027126202,0.11923669549528969,42.76455935935774
Sandy Loam,6.072575544135963,0.4990744686038595,0.051618523864310456,4.37652825048098,0.6874329403492389,10.100667649114008,7.438202240876349,1.6794557863517787,0.15406912623490188,30.850159334518107
Sandy Loam,6.336685182642445,1.4934285469001352,0.085842044026317,4.518078079066811,0.5514532692687297,2.4614609810322357,14.182902593401051,1.4482388700963829,0.1158943271427782,13.057411162249087
Sandy Loam,6.53327677691296,2.2952278129049892,0.13266851790902098,7.9381975130007065,0.4059495441126475,8.78209575789098,18.019850915587963,1.5223787951638899,0.0691953074783817,19.949127873080716
Sandy Loam,6.154701926773309,0.7047318374346558,0.10192840057286388,1.6362619003756345,0.608203818296378,14.155304465444253,19.40453256719963,1.4983577103927248,0.04433653124223206,10.326807348640008
Sandy Loam,6.6127094055037015,0.9168511351986139,0.06766765666212082,1.7198763144324825,0.4111930810202586,3.6780755934448663,24.965376780405425,1.6188393273448085,0.11166242587146767,9.140235269005965
Sandy Loam,6.319808393024359,1.2498256825438205,0.07854088872220095,3.602297751611686,0.3831598031696732,11.731162019164973,21.42160800746603,1.7526932425873623,0.07960017600710631,47.33290943698714
Sandy Loam,6.412491875062017,0.9482621729419003,0.12038793246804028,5.624060618204235,0.5895731935928564,24.892656097706173,9.31724513031919,1.446913122707968,0.25332286850767793,5.252817006362244
Sandy Loam,6.319488016331181,0.4246682844669336,0.0780890010484859,12.148771651545148,0.3190350709988102,4.955165145807931,23.041582808047707,1.4510560557481778,0.4730364957819196,10.392504396378431
Sandy Loam,7.055683455352681,1.2342814874030137,0.10649375768745925,5.874385265340013,0.25862224197316436,2.915941486085143,24.884685962270584,1.6044160877069071,0.3358341648554781,20.897420208113733
Sandy Loam,6.49595083257862,0.6688481431369475,0.10136715519711442,6.571521496958034,0.5441284578060475,7.1597843296269055,24.47832358344832,1.5681891489626312,0.15912352249740802,27.09661141476377
Sandy Loam,6.18268672131323,1.4367962153175908,0.08045198957182549,5.284378173525676,0.4527690931616213,8.392317350716432,28.646245804436973,1.6846707325736034,0.07238161731438031,7.043193077033292
Sandy Loam,6.746763473630956,0.7402878828830983,0.16431832267975977,8.475898118954607,0.4627365478537156,18.227406060179568,26.671377236391233,1.5583928185325964,0.3283329824937137,34.53662273609968
Sandy Loam,6.133746905008693,1.9749672025087697,0.11901757066954034,3.2423182349068984,0.41385771605730226,6.954462961636686,23.673440633827493,1.464070790921294,0.2668715742206267,29.591597376230617
Sandy Loam,6.562659078501427,0.8083733538318814,0.03924572240027179,6.120655736004331,0.4261506632615942,5.391965501772608,19.438674308330825,1.559065483069231,0.44708753902094817,61.81325805499887
Sandy Loam,5.912098962836067,1.038969241897162,0.10559362944308283,8.963699170290312,0.40418900971686234,2.837122244441769,6.712312531872069,1.6108703580582908,0.18163508420298313,27.44385150595642
Sandy Loam,6.101544185330471,1.6067586086848349,0.08014640605694837,7.892123232930414,0.38740070697455997,1.9777940476960383,23.436945753060687,1.5820482181197364,0.5901366923478699,37.06579570517981
Sandy Loam,6.559058370760737,0.5845678417830223,0.12557300004388672,6.731905198570331,0.41180897776312386,1.9638598682575013,21.66150149730489,1.5507274031107299,0.18168811756211434,13.721083865280034
Sandy Loam,6.721539973998623,1.3137299673020646,0.07622437784701899,6.794039350185265,0.40865487611823004,6.332907121602946,22.172630697562987,1.6066674689589153,0.0719688688774604,14.234809950482926
Sandy Loam,6.551410484356992,1.853571377141214,0.09655790675599303,9.58316130724709,0.36714162289812646,1.4511871822479223,9.786011393437525,1.6169295590445674,0.08849495718538318,7.820497863791185
Sandy Loam,6.465305515283528,0.3962583827193862,0.11514961836941372,25.11279678751579,0.3954830800668156,7.629699192364187,11.351547676733901,1.6382158991037528,0.24288717454434555,13.839375655868645
Sandy Loam,6.409668891323213,1.292316929266152,0.12597265582510364,3.4373473334086753,0.19972404783377845,28.86368109795962,28.42522282666323,1.5648709887589642,0.07935256827715871,19.712258625066696
Sandy Loam,6.056443402889772,1.3299413971242118,0.06399110778832673,25.573409307140224,0.5184642201555169,18.61853003153355,19.68355876914676,1.4832881919683145,0.5869944633735323,57.78266749539698
Sandy Loam,6.284046737481588,1.5909114358886551,0.08996496292477156,3.303158445317144,0.48902532689831424,6.2779453476786875,25.452005578980994,1.5146713686433322,0.22542894867584967,12.061753231914743
Sandy Loam,6.3618083687120635,0.581524644560959,0.08575164066517132,0.6140539811159242,0.44150911675041676,42.35271183300324,20.22654700904369,1.6206508966508357,0.1557730398710342,93.79687088168049
Sandy Loam,6.817136667865674,0.5397716934578618,0.08040012302278865,4.303560037812634,0.47373243847597435,8.4173309575187,20.23804911596596,1.4183064329012764,0.16873468249780182,39.39095217831957
Sandy Loam,6.603085486870539,1.4609707828084488,0.1529636272084329,8.591797043341403,0.47735774031386285,9.452342416687953,27.50627044780798,1.5368673308872902,0.11461093508659467,33.89982453565462
Sandy Loam,5.97108795339118,1.348492336616593,0.11214945132882867,21.80638726392082,0.3775998203395701,7.040942606320992,15.871642174261009,1.4606661187672638,0.013111993874062118,25.858038920297236
Sandy Loam,6.597225190818438,1.3252464251729381,0.06217348136994865,3.0202566734085945,0.39674196977795956,7.775217478798812,20.76896621552787,1.5028744822934816,0.0885687710992539,22.259999407888966
Sandy Loam,6.384475315875105,1.3732241047484879,0.12753585841164328,9.543232382411139,0.5028316609630377,4.794779505061401,16.30179769035966,1.62784518626073,0.5316333357326363,15.683641287240281
Sandy Loam,6.296923399908213,0.8599876392107546,0.163664685910379,1.9089597785997567,0.47075034851591363,6.360302549550697,16.524030180541477,1.5191099068019904,0.1862495235746204,6.749623552387252
Sandy Loam,6.683502886652261,1.3161268485805018,0.13097395781653443,21.301558753200837,0.6543320489682305,23.59867881850951,17.526623012250884,1.5046436548156148,0.3682635666805871,12.44299322056411
Sandy Loam,6.809299856748785,1.3465362366493405,0.054418901021379605,14.800319244042209,0.6119612155437311,20.110946613929748,21.777070173069703,1.3640143859020082,0.3769525287480549,72.0699830031344
Sandy Loam,6.77938403573486,0.842824290986816,0.08547297781401246,4.525503439427243,0.543301214038835,0.517641570061415,16.17001102669218,1.5746253566027222,0.14429755743997474,37.716287269198304
Sandy Loam,6.248234743033208,2.132887255572378,0.13800733447559868,16.386771164313267,0.3738265084272181,1.674022252739976,30.046049004588166,1.5645484181141076,0.2706667985507733,71.65030535788954
Sandy Loam,6.407236287244635,1.4369164604558937,0.07876991603143658,6.092505509244827,0.3935442996730425,3.7305627019163152,12.84314158224397,1.716325472330546,0.016028711451975035,15.342866006612358
Sandy Loam,6.599379029421069,0.6043482513986757,0.11331458284438686,15.319282450678696,0.34979532763712656,16.391209608832373,18.50502684670913,1.4692221765047,0.49837357294325646,10.048311668770236
Sandy Loam,6.792663538136708,1.5282768043169148,0.12323902160288011,6.693781693969401,0.4779757349786709,20.438958219181544,16.4821515338066,1.521915032766394,0.46684961018433785,25.665848977409574
Sandy Loam,6.356247728646413,0.7126591648863392,0.07219208585265752,6.912228210711177,0.17590451555402986,14.113845081586053,31.575823074829863,1.5249383683710755,0.23697768521794726,12.857386344322778
Sandy Loam,6.4443023070008545,1.593542301871226,0.098214239318146,4.602155517209711,0.4041380723057001,2.4502284839789885,21.572438212092596,1.6577453279763474,0.19259701100582727,29.80602265346753
Sandy Loam,6.168099507798192,1.779297789503702,0.0027619797979278327,10.42803416590625,0.41932836006781826,4.888488158230826,28.254756315749077,1.4904704467613048,0.14619944717250724,5.353410366094879
Sandy Loam,6.141138012775799,0.7896588408241447,0.0692683707599713,7.307365122265239,0.29757094668300077,11.892016310043026,8.115517015704224,1.527902152577034,0.4036342784340218,2.855980282496771
Sandy Loam,6.743757746718259,1.6816880646221608,0.0924229554582052,9.691703779284929,0.5297736314578635,6.447818128206589,22.13640212695407,1.560789650971654,0.2980838691942305,32.96568833129828
Sandy Loam,6.906872008571247,1.4063904634682491,0.06256650454105453,1.46821495397189,0.33608582714101176,5.674012352367006,27.117046364987495,1.5186609123156358,0.10193752232639146,73.39024593844866
Sandy Loam,6.4783969635259,1.611030079997245,0.14897233911794905,15.680522962378063,0.4767742665703261,5.750694751138903,20.658271914203393,1.4553566385449472,0.036934293266246414,34.023812394053714
Sandy Loam,6.801059869367608,2.1483964913269737,0.05709575866118103,18.313164637246498,0.7283777423489051,19.020037886524964,28.52384300052281,1.5194089992898308,0.027551422322865792,37.44549663204627
Sandy Loam,6.60849080751429,1.0773059419985647,0.0867986653990905,7.282026355324673,0.2888994390044779,12.852816021908843,15.861692399197022,1.6073631749859771,0.40019015936991037,26.500911118828487
Sandy Loam,6.3064640736184625,0.8231319178212552,0.10392221731858274,23.974826567619566,0.43514485949929504,6.041329203055513,31.27477952148464,1.397348470058894,0.14307141632887851,28.425164159186977
Sandy Loam,6.608418681652524,0.7552427851872383,0.14323819867198345,20.460166625644582,0.40925398623647347,10.478917141154025,38.391184988954,1.5132969674146877,0.2335376283115604,6.400606767691644
Sandy Loam,6.961410969939791,0.7920948575172808,0.056924135464616825,10.585567366131984,0.38980313211036155,2.085716695811582,17.097291516482727,1.4299879185060826,0.16182088254133428,13.290305796088681
Sandy Loam,6.489252188267015,1.1614491452929478,0.1348949125646488,16.525978528145036,0.5260251094635361,4.897460035115243,16.435979828793826,1.6195046628924843,0.02812187547035491,57.38922266395685
Sandy Loam,6.969393096744202,1.3705759874083219,0.10030699183058761,13.762096993025992,0.5606329104828442,17.690744792671715,31.627075816941606,1.3476813095216225,0.016707210206183234,19.359716638013193
Sandy Loam,5.714076468773077,1.3383453996650094,0.07055474046856147,1.0845188036147722,0.5271638149301336,1.335650817839446,32.6365771658457,1.4441078152728413,0.09451093287439473,56.61779467176053
Sandy Loam,6.746570751312567,1.613591624518012,0.11386310422789812,5.369985275783786,0.37766609175487664,12.97588714300679,15.817119782773855,1.537721187506452,0.10354464224392948,27.845979458532373
Sandy Loam,6.526114120471451,1.2065009459389535,0.10597179086720411,11.100923094238947,0.6933848078402416,0.5081648081991943,16.63850546323314,1.656552402923434,0.10347370941751889,28.906477640972312
Sandy Loam,6.41029779486024,1.9267670385786584,0.08199349368523617,19.10902919351418,0.2729756811658108,26.44892981774384,17.74572312911594,1.4934249738927012,0.10674234841174028,19.479039650889547
Sandy Loam,6.527528232960651,1.067671583381022,0.10209406254970058,1.7777756732574101,0.3467370930965705,4.787423762500237,9.244395911725784,1.4444800473306803,0.7269161368156211,41.372347843003645
Sandy Loam,5.903729325619732,2.5600845832948096,0.0884405920941472,1.1719562879263121,0.46697292843903737,11.096152567964822,12.650784428126414,1.688115706944059,0.36369243676203017,48.47967701385949
Sandy Loam,6.434098433648747,1.512833673882503,0.10340552035753744,6.383913977027588,0.45893939191456495,8.817775110677271,11.966873865983457,1.3551986099583755,0.18874503042475288,12.659321455731153
Sandy Loam,6.607133771453524,0.7714212217918587,0.1198639202356314,0.675451381583616,0.49880440793787495,9.087155835213899,13.857619479166972,1.2801194043379918,0.13951410876612041,7.066458585826109
Sandy Loam,6.943368213422454,0.6645537509694438,0.14758050448436055,6.216961376920073,0.6080134095075203,10.32760924558157,19.72252090090575,1.5440014450053332,0.144485652761294,3.6360863553044838
Sandy Loam,6.344518934517906,1.4412362076215925,0.06286553503519454,8.744618067883744,0.4380149080634401,1.0383823110288886,21.873717860292167,1.449794577564739,0.2889188244648081,36.183897753786354
Sandy Loam,6.257451919132044,1.0882686073370744,0.16399100123968802,2.895703182091965,0.4613729460212981,9.243140497402752,32.40400394251262,1.3978767182869287,0.13821534973258434,33.30500772335148
Sandy Loam,6.349472886924639,1.557000247046046,0.041437366014324954,6.348203167876668,0.3905483947275751,6.791827247962654,12.013167674089672,1.5708356447299354,0.3337064182620184,111.01956357586286
Sandy Loam,6.774620635310622,1.4366188122867725,0.09544644714893251,12.915390704865548,0.5088328518460642,4.812852744454069,27.87457918781267,1.5243800713771198,0.20820708135306124,26.618334726840615
Sandy Loam,6.598625332897905,1.1635855436715636,0.1176495161945373,4.286216308004342,0.4181521489349661,3.728529792206538,18.288089246195927,1.4435921369263272,0.7319219133305076,23.13348976239271
Sandy Loam,6.341071938869888,0.7766031409657974,0.10842975603205099,3.3532871908029023,0.4180942978933657,9.435012087315599,19.604290322780535,1.3719695601329105,0.13002070820894598,30.543750303430187
Sandy Loam,6.653980229934007,0.44257638765706764,0.0813190144053822,6.129097562162856,0.5043483152963778,2.955829437464309,25.39855593733283,1.5872457328280145,0.3851915754744781,31.761425363367593
Sandy Loam,6.529123264804412,0.9767425239664894,0.09375633248928175,2.622346814957836,0.5534920927080599,17.458300714365933,11.018223827501611,1.565020117795866,0.041836779017226614,21.762668745556056
Sandy Loam,6.7905934971598665,1.6281993971617361,0.08520997196023503,22.82963999812865,0.22918934483261227,11.741262019154632,23.059277969472404,1.4900824136220616,0.07454070370959925,13.035061467242059
Sandy Loam,6.289384071836794,1.3070468720651018,0.08231905729167366,6.850429922258463,0.48607784246734287,9.90815838394493,21.33161766570445,1.6846636996047666,0.6592365294511365,25.549706285172856
Sandy Loam,6.40170135602067,0.577130610644006,0.12548806291063075,3.6668060291336078,0.4229796681322462,16.922274691146683,23.939610112065193,1.3929915233673849,0.3220202568917653,24.823826843492938
Sandy Loam,6.382367554060353,1.2865904629255909,0.11071046457895142,7.8338283662466415,0.5447616937661409,0.823106819364847,22.313349151262546,1.347447482907526,0.2373139171468771,24.518480025484216
Sandy Loam,6.060945515560364,1.3926586898644184,0.07921271214218038,6.10326792322005,0.4249877398925489,2.006268090607014,39.64240111928716,1.4308091930118756,0.1415221140106021,44.41502217940947
Sandy Loam,6.588836083119372,0.7580712818994335,0.12698799626299753,5.589449840778229,0.5801052433162299,12.14908482254236,14.898080125989473,1.4954413983644501,0.384444714221177,25.201013982381856
Sandy Loam,6.578316581653967,1.276862552972764,0.10921898562629828,4.28527957879046,0.38235869795159616,3.951743058226315,15.752024359985459,1.5243339449322693,0.4077986726225279,7.229473931669238
Sandy Loam,6.501534036992738,1.229104359223,0.12438586356516881,4.11333363966096,0.22696700923741112,4.467179030162126,15.014875788601884,1.4758763942143671,0.5526316380292408,14.95692965173792
Sandy Loam,6.429623859987456,0.6285148510846884,0.11888886525770836,1.5041407549686203,0.5551593040671666,1.676100219898267,15.556183046717962,1.5352055396514297,0.03538457140353753,21.551294897691406
Clay Loam,6.816994977469132,2.3691480395248163,0.1866310108657606,14.521376474766072,0.7076007138598598,30.238603701901592,34.80965399143292,1.2916966396507228,0.5736878093707106,19.895530515656432
Clay Loam,6.958907826307019,2.636253668654901,0.16746293110405847,5.552210783238902,0.6021311648671942,19.70058134770715,18.46814350712178,1.2799250836447136,0.08479387065539432,27.93963775776505
Clay Loam,6.778850366582272,1.9175236352285574,0.14320547703450504,32.72312876923327,0.7901190685753008,32.19727618502711,28.324379474807394,1.176785767018517,0.21657379225817008,45.992867788625205
Clay Loam,6.94595049314786,1.6803951663304968,0.1212168228982956,23.308524163887657,0.593933918618538,19.297157661288587,18.763485943442866,1.3447861747751795,0.25401090809157795,79.02941958953905
Clay Loam,6.819342324443036,1.5775954029894832,0.1388337967178684,14.174533545775859,0.5291593233089537,21.762372493854222,18.66801891936426,1.3371094051313923,0.46690525143987566,138.59148500935763
Clay Loam,6.207360030093838,1.1168217053119993,0.18266245859112556,20.991146870135015,0.44862856073871726,28.670570040441202,39.880974575588226,1.3047961445981546,0.23016829168346692,53.36396253459861
Clay Loam,6.518199381854373,3.128103564970161,0.20653758917803827,9.439304598088563,0.4196860323744055,11.632304863282084,27.439264152444878,1.3331843863258517,0.7875285825666667,66.47050650967716
Clay Loam,6.756773733283516,1.5483958171391585,0.19629730584816565,22.783874751875548,0.44158640569945096,24.720398113285803,26.82670272142466,1.257622358855197,0.36991506031998117,18.411976788344067
Clay Loam,6.437091577147667,1.9893731882071142,0.13533451734641178,11.337866851296496,0.6267126651011483,31.339104308026275,33.86019239062873,1.1382637049891433,0.19554728756405068,65.50994707567733
Clay Loam,6.979978618998861,1.9615933500555398,0.11641147700132966,10.894186287533255,0.6508725023229933,29.399540389607417,27.035275815420384,1.2283360129947756,0.4548863137333271,119.15495501452143
Clay Loam,7.259225249703109,2.2537033489045504,0.1542265874073361,7.75129610730166,0.4418809297967866,14.931352095249721,46.83044873701928,1.3157054581409442,0.7793845701325678,27.87595536732548
Clay Loam,7.165628555509195,2.5078686062696485,0.09694681903311445,17.043967491963937,0.6895038314076115,16.450434049666324,27.815841914191843,1.3162744414846397,0.5211919831518083,32.178916011619265
Clay Loam,6.735967138720937,2.5302367441798728,0.15969503142554345,13.846521093682838,0.551693894831656,6.703643503824994,32.92100329586408,1.3041379052585849,0.10621302512916495,71.23092698938254
Clay Loam,7.247217841054986,1.808461280715531,0.14557192241103994,26.993081820541974,0.614679301198555,32.95217970333367,37.76753065101489,1.3548708267985032,0.2691869359419376,45.6628386230068
Clay Loam,6.844600237160633,2.0164391431067945,0.13601890494395272,7.220457724743652,0.7612220628255424,56.98128441522672,42.81802580485528,1.2418853954549984,0.41051504057429355,11.28207908779935
Clay Loam,6.698874208664588,2.24128997524415,0.10215890798199613,17.084330349807285,0.6896839315865532,13.802008028831809,24.06395091473888,1.3026681057110536,0.5082356498051569,33.365681820683776
Clay Loam,6.615979200937718,1.9756544369082265,0.16540800319709148,24.45985448497548,0.5731469352094167,38.50903691290241,26.65629196929084,1.3572092778404923,0.309680070425793,93.89204659568401
Clay Loam,6.709259094053562,2.903672788009996,0.13401897481014266,43.146013009588,0.5108807774584713,54.528072190509405,40.19673500234812,1.2915110181497647,0.28154727940929275,38.13446889133789
Clay Loam,6.683546954437631,2.3454874758191258,0.11490249492869135,15.154853149801106,0.3848184598670695,17.955432667921446,36.48049843242153,1.1756676071593901,0.9435157310699204,38.11592334306903
Clay Loam,6.851124866712646,2.4674388930249087,0.06383213360155052,11.218235660563222,0.5280846680757579,21.77770377006216,38.601407485347664,1.2038511630344462,0.525829193118711,68.8162686596643
Clay Loam,6.84817219431496,2.4314406343337063,0.1491745528484809,14.950437043385355,0.5788869761172305,26.11138797108717,19.05036365152265,1.3830852324279368,0.45575691199032026,54.425578675832426
Clay Loam,6.800913806046024,2.6867369287426626,0.2031675479000923,25.906660830913495,0.5012820472848816,28.9432359068296,42.38399803139215,1.4392472162942573,0.23702912401260556,36.92951748743709
Clay Loam,6.931081450923905,2.1905107793518535,0.19983777643643608,25.901197400555382,0.5868743032907695,26.81188264677977,23.90873965372156,1.417528310782405,0.15359712768459907,30.89418413871592
Clay Loam,7.1571938824359025,1.451584026022077,0.13628711230241183,12.81215944755496,0.6076851882958768,18.69912977034612,31.53834382513517,1.3232155949742035,0.4606692082844614,173.33234754095284
Clay Loam,7.084866240632397,2.2998439758763207,0.13193363818914658,25.674037658917527,0.5775144018191921,31.101776331471576,28.814216979265836,1.1796867397983308,0.5605327571394135,85.70236018638205
Clay Loam,6.354530609465029,1.7743215531040857,0.1640632276822507,13.498283586046748,0.534999741917654,18.925554255376703,22.97213730761544,1.2993648443227133,0.34871935614026367,58.71610974880428
Clay Loam,6.033823659529413,1.8356916591251218,0.12004843682435125,20.87175032118045,0.6168654671966728,27.720422537793315,18.699713892631976,1.4562255131950423,0.5266764457300647,60.76842290014554
Clay Loam,7.080295973371782,2.3931820093775467,0.15905375699458396,18.12070104176982,0.6441940649569409,22.65794955505619,16.049215066936817,1.3618488380456475,0.5347801337830055,41.818663251640174
Clay Loam,6.389936390475373,2.719141535716818,0.17298240835154072,10.969941648204008,0.49096009225571535,7.826243573641186,30.952147248431796,1.2792522477316128,0.5828289348198824,54.06739085106864
Clay Loam,6.732570379432195,2.110635788368031,0.18680799671652923,7.918202451654834,0.741093237974627,41.237197558526006,17.797447278132353,1.3628625232841216,0.10468967113333257,39.28977743877274
Clay Loam,6.448966092182192,2.254416506299482,0.14699537770560142,24.785783287978592,0.5901411867715738,16.688200752324246,20.929475239304935,1.1730604793384396,0.2744023056729202,26.306316457093885
Clay Loam,6.2594058687259935,2.951107472317619,0.14388978749469103,28.282875081049056,0.6018849622944847,43.21884824526319,28.25571297441424,1.23043286221518,0.47770667546070605,55.23858506877498
Clay Loam,6.962438818461436,2.2203765897442844,0.12366052239730316,16.874327193432602,0.6708214423256557,37.77004883257429,8.889531997920802,1.1915808608977676,0.36152890392828535,37.33587853228846
Clay Loam,7.027746548090794,3.4008415570901978,0.1251935893788042,13.488551263892214,0.6233216131263501,25.723397404200746,36.23183769635201,1.3469571818348434,0.5357809904671428,56.820551705765475
Clay Loam,6.627046879781984,2.3827548228157722,0.14320563324295418,6.6713586814928485,0.6953136633913245,29.68100228117021,10.720894663145536,1.3714103499720094,0.45558926255555965,62.67946145916133
Clay Loam,6.022687312356527,1.2196186204220911,0.16102096520448533,24.463051718978353,0.6287124165201824,31.442660179913513,29.381020869337817,1.2846173972801633,0.05213705524915862,58.4610383005514
Clay Loam,6.636126665524255,2.4766708105522666,0.17740753878699747,15.87003447295751,0.5387562625359562,20.758811125025723,30.120153812754314,1.2127070323260434,0.6663797781687737,24.96782469892591
Clay Loam,6.917541201620764,2.290579192441389,0.12590463147958963,11.840388040827136,0.6361503525206101,21.26831559437288,34.304493761454474,1.2980250906465374,0.25134951727374644,35.00414781334089
Clay Loam,6.356326529367761,2.744876377041373,0.19478065706878564,21.173996052014637,0.4856273792679338,30.701066681359926,29.66655358088085,1.2513420109326192,0.18719655336765864,37.76048747368666
Clay Loam,6.855007975933747,2.4365906756349793,0.14186629196872294,5.93501857211514,0.6108559705776523,22.780921166611307,46.143263710665906,1.2203829295306257,0.6533660959587131,75.41159139489675
Clay Loam,6.795407045248101,2.030772008008113,0.1493589811695469,7.524514858829428,0.5966770009355539,18.731178444421314,31.730535052548007,1.3338993685309246,0.5112629341088387,73.32844687788035
Clay Loam,6.9737874498803265,1.487850881855317,0.1275836496255653,9.243129430753772,0.579188314272746,15.06302291831944,38.42889919394928,1.2242007777481327,0.7076058731905651,28.967496117230798
Clay Loam,6.835874110524246,1.9954883713569875,0.07727279219181175,17.829355589581574,0.5871462488561069,28.120819875216736,24.2122975290377,1.1433650267035909,0.41333745883965056,19.582916739101844
Clay Loam,6.508079317735533,1.6747397728953501,0.17652136189083148,15.037902535870266,0.4118150954502361,16.39534935237307,30.96605444951574,1.1655885529636814,0.2720231125780429,142.07649063843232
Clay Loam,7.158971450499347,1.8097382750976387,0.172105316912773,18.917257707001806,0.5451275092259038,34.691071794454494,42.38056076023141,1.139673953318405,0.3838931600446413,57.21192940703913
Clay Loam,6.752441128091909,2.394289202210305,0.1415601732864536,23.622880612160134,0.6092844901141115,36.11185510273884,28.098439002482873,1.3247511916576205,0.16315470327921303,17.859001254209502
Clay Loam,6.79180863814702,2.9349522521757034,0.15200972151674616,19.26699384232944,0.61598563919974,29.56923315933745,31.53787811356185,1.3150405438176165,0.12254864497554807,31.863807542465924
Clay Loam,6.520019612278041,2.2973357649114905,0.16547817653112298,33.07617727597057,0.49723248590740415,32.61274447602934,37.8468275930998,1.3100520094508163,0.2247100382727774,77.09420496199311
